user_id,genre,sub_type,hour_of_day,listen_duration_s,nb_skips,nb_likes,device_type,explicit_content,engagement_score
U0492,rock,family,18,37.4,0,0,mobile,1,67.8
U0366,hiphop,free,22,218.0,10,0,desktop,1,52.41
U0191,classical,free,9,268.6,0,2,smart_speaker,0,18.59
U0241,pop,free,15,185.8,2,3,desktop,1,36.43
U0394,pop,premium,20,272.2,1,4,desktop,1,65.96
U0247,rock,family,16,176.3,2,0,desktop,0,36.62
U0228,rock,premium,10,33.5,2,2,mobile,1,80.41
U0460,pop,free,6,98.3,1,3,smart_speaker,1,72.66
U0369,jazz,free,6,198.0,1,5,desktop,0,49.86
U0184,electronic,free,9,36.0,0,5,mobile,1,59.07
U0298,classical,free,6,71.6,6,1,desktop,1,42.0
U0262,hiphop,family,6,,2,1,mobile,0,55.36
U0211,pop,premium,2,253.9,1,1,smart_speaker,1,74.55
U0071,electronic,premium,17,48.8,3,3,smart_speaker,1,77.23
U0219,jazz,family,22,207.6,5,4,desktop,1,79.44
U0283,pop,premium,1,187.6,1,3,smart_speaker,0,85.83
U0230,classical,family,18,140.9,3,5,mobile,0,30.26
U0144,rock,free,7,216.7,8,1,mobile,1,11.39
U0372,electronic,family,4,99.8,0,1,smart_speaker,1,77.22
U0220,classical,premium,14,,7,3,mobile,0,38.44
U0215,hiphop,free,13,126.4,7,0,smart_speaker,0,28.47
U0453,pop,family,14,,9,4,smart_speaker,0,21.38
U0239,jazz,free,16,137.0,1,,smart_speaker,1,70.37
U0207,hiphop,family,21,205.2,1,4,smart_speaker,1,13.68
U0205,classical,family,16,274.9,7,2,smart_speaker,0,43.66
U0279,electronic,premium,12,280.8,6,0,smart_speaker,1,59.43
U0341,classical,family,14,149.6,3,4,mobile,0,41.33
U0372,pop,family,17,123.4,4,4,desktop,0,83.55
U0484,classical,free,6,273.0,5,5,desktop,0,37.13
U0094,pop,free,2,166.2,0,3,smart_speaker,1,37.98
U0453,classical,premium,20,90.1,0,5,smart_speaker,0,90.85
U0109,hiphop,family,5,203.5,5,1,desktop,0,31.06
U0271,hiphop,free,9,51.7,5,5,mobile,0,46.68
U0226,rock,family,2,75.1,1,5,desktop,1,77.58
U0142,electronic,premium,7,60.0,8,1,smart_speaker,0,51.77
U0443,classical,premium,13,38.6,4,3,smart_speaker,1,59.04
U0392,pop,premium,14,139.7,6,4,smart_speaker,1,65.6
U0163,hiphop,premium,20,273.8,10,1,desktop,1,50.97
U0313,rock,family,19,155.1,2,3,desktop,1,26.77
U0342,pop,free,10,100.1,3,3,smart_speaker,0,53.77
U0122,classical,free,6,209.9,9,1,mobile,1,40.23
U0130,hiphop,family,16,80.4,6,0,mobile,0,32.21
U0284,pop,family,9,206.0,1,4,mobile,1,38.27
U0119,electronic,premium,0,38.5,1,3,desktop,1,79.9
U0410,hiphop,free,9,39.8,1,,smart_speaker,0,49.13
U0183,electronic,family,10,284.5,3,,mobile,1,83.8
U0067,electronic,family,15,262.8,10,0,smart_speaker,1,9.36
U0366,rock,premium,21,184.1,7,1,mobile,1,67.65
U0204,jazz,premium,18,42.4,7,,smart_speaker,1,68.7
U0034,pop,premium,2,276.5,0,2,mobile,0,69.37
U0216,jazz,free,9,204.5,10,1,desktop,1,33.51
U0164,rock,premium,15,211.4,4,,desktop,0,32.08
U0181,rock,family,17,164.6,5,4,desktop,1,61.25
U0379,rock,free,8,211.7,5,4,smart_speaker,0,80.92
U0205,jazz,family,7,,10,1,smart_speaker,1,42.38
U0143,jazz,family,9,239.4,2,2,desktop,1,68.37
U0355,electronic,family,9,44.5,7,1,desktop,1,47.53
U0468,classical,premium,4,243.1,8,2,mobile,0,34.76
U0446,pop,free,1,149.4,4,1,smart_speaker,0,49.53
U0127,pop,premium,20,62.7,8,2,smart_speaker,1,69.06
U0496,rock,premium,16,30.5,10,4,smart_speaker,0,44.3
U0435,classical,family,8,213.2,5,2,mobile,0,80.55
U0136,jazz,free,22,216.8,8,3,smart_speaker,0,19.6
U0376,rock,family,10,109.0,5,4,smart_speaker,1,61.77
U0108,electronic,family,3,74.2,10,0,mobile,1,19.53
U0078,pop,family,16,99.1,7,4,smart_speaker,0,55.22
U0250,pop,premium,0,197.9,10,5,desktop,0,41.45
U0112,rock,premium,12,99.0,10,1,mobile,1,51.61
U0254,classical,family,1,162.6,7,5,smart_speaker,0,52.95
U0474,classical,premium,15,74.0,10,4,smart_speaker,1,73.64
U0056,classical,premium,11,59.1,10,4,smart_speaker,0,88.63
U0469,jazz,premium,22,71.5,2,1,smart_speaker,0,38.48
U0162,classical,family,18,160.1,4,4,smart_speaker,1,70.43
U0185,electronic,premium,23,289.5,1,3,smart_speaker,0,28.45
U0419,hiphop,premium,12,196.4,6,3,desktop,1,52.96
U0073,pop,free,0,76.3,8,5,smart_speaker,1,73.46
U0387,hiphop,free,0,201.9,5,5,mobile,1,25.87
U0315,electronic,free,10,269.5,6,1,mobile,1,58.14
U0363,hiphop,premium,21,133.9,2,4,smart_speaker,1,47.33
U0046,pop,family,11,100.2,3,1,smart_speaker,0,46.73
U0050,jazz,family,9,194.4,1,4,desktop,1,40.68
U0348,classical,family,12,100.9,3,0,smart_speaker,0,54.84
U0433,jazz,premium,7,141.8,5,,desktop,0,53.11
U0057,classical,free,11,275.1,0,0,smart_speaker,1,56.28
U0297,pop,premium,8,130.8,6,0,smart_speaker,1,73.2
U0373,hiphop,family,12,291.5,5,,desktop,0,44.62
U0095,hiphop,family,11,132.2,4,3,smart_speaker,1,46.8
U0235,rock,family,4,158.7,4,0,desktop,0,45.25
U0386,electronic,free,7,195.2,4,3,smart_speaker,0,28.51
U0360,hiphop,family,0,256.2,6,2,mobile,1,28.84
U0105,jazz,free,17,286.8,8,,desktop,0,43.63
U0032,classical,family,12,264.3,7,0,desktop,1,12.82
U0434,hiphop,free,10,102.7,1,4,smart_speaker,1,48.16
U0221,electronic,free,3,294.3,6,4,smart_speaker,1,44.33
U0216,pop,free,4,281.1,3,,smart_speaker,1,55.52
U0160,electronic,premium,14,175.6,8,1,desktop,1,70.4
U0276,electronic,premium,5,98.5,8,5,mobile,0,71.22
U0484,pop,family,22,272.8,4,2,smart_speaker,1,27.97
U0390,rock,premium,14,226.2,1,,desktop,1,51.9
U0375,classical,free,8,,2,1,desktop,1,26.86
U0408,pop,family,7,143.4,5,,desktop,0,55.3
U0401,rock,family,3,183.9,10,4,mobile,0,10.83
U0187,pop,family,23,95.2,9,0,desktop,1,41.61
U0156,hiphop,family,9,100.7,5,4,mobile,1,31.63
U0465,rock,premium,17,55.1,10,4,smart_speaker,0,34.99
U0432,classical,family,1,,8,3,smart_speaker,0,52.95
U0457,jazz,premium,2,202.4,6,3,desktop,0,61.5
U0143,rock,free,13,156.6,8,2,smart_speaker,1,40.99
U0131,classical,family,15,214.7,5,1,desktop,0,33.84
U0031,rock,free,11,242.3,6,2,smart_speaker,1,24.65
U0156,electronic,premium,13,289.1,9,2,smart_speaker,0,36.5
U0186,pop,family,18,,0,3,mobile,0,37.67
U0075,hiphop,premium,22,44.8,5,5,mobile,1,62.38
U0121,classical,family,23,130.1,3,2,smart_speaker,0,24.76
U0062,jazz,family,10,192.5,1,2,mobile,0,57.25
U0391,jazz,premium,7,282.5,7,4,mobile,1,17.93
U0418,jazz,free,21,89.5,4,5,mobile,0,68.27
U0292,jazz,family,15,269.2,5,1,smart_speaker,0,55.3
U0007,hiphop,family,8,117.9,5,0,desktop,0,56.72
U0150,pop,premium,21,170.2,2,2,smart_speaker,1,65.66
U0384,hiphop,free,13,72.5,10,4,desktop,0,30.39
U0269,pop,premium,11,253.1,2,1,smart_speaker,0,100
U0011,pop,free,11,66.6,7,1,desktop,0,64.46
U0448,jazz,premium,15,234.4,8,5,desktop,0,84.14
U0303,classical,family,15,,0,5,desktop,0,62.98
U0277,classical,family,23,245.5,2,1,smart_speaker,1,62.17
U0187,rock,family,15,135.0,4,1,smart_speaker,1,86.3
U0080,rock,free,0,266.7,3,3,desktop,1,75.0
U0376,hiphop,free,6,150.8,8,3,mobile,1,56.82
U0409,electronic,free,19,121.8,0,5,smart_speaker,0,53.67
U0196,rock,family,16,132.0,4,3,smart_speaker,1,65.66
U0408,pop,free,7,81.5,0,4,desktop,1,78.92
U0298,hiphop,family,9,87.8,2,4,smart_speaker,0,67.58
U0483,classical,family,16,235.9,8,,mobile,1,11.89
U0491,rock,family,12,,6,4,smart_speaker,1,66.09
U0340,classical,premium,8,103.4,7,0,mobile,0,49.05
U0254,hiphop,free,17,90.4,1,0,smart_speaker,0,60.86
U0120,classical,premium,22,238.2,7,3,desktop,1,51.91
U0285,pop,family,1,171.9,7,1,smart_speaker,0,52.95
U0355,rock,free,3,134.3,9,2,desktop,0,26.79
U0069,pop,premium,16,242.4,0,5,mobile,0,68.69
U0162,classical,family,17,51.4,5,1,mobile,1,35.6
U0177,rock,premium,5,54.1,9,4,desktop,0,22.7
U0022,pop,free,14,256.5,5,,desktop,0,32.9
U0111,electronic,premium,1,259.7,10,0,smart_speaker,1,19.88
U0444,jazz,premium,19,263.6,3,0,desktop,1,36.4
U0381,jazz,premium,1,184.3,8,,smart_speaker,0,61.52
U0455,jazz,free,7,127.9,1,5,mobile,1,30.05
U0432,classical,premium,12,161.0,0,2,smart_speaker,0,78.26
U0486,jazz,free,6,63.9,9,1,mobile,0,34.49
U0327,rock,premium,18,143.3,5,4,mobile,0,77.73
U0116,electronic,family,11,84.2,9,2,smart_speaker,0,62.15
U0053,hiphop,free,21,127.4,1,3,smart_speaker,0,65.66
U0138,hiphop,premium,0,241.0,3,5,desktop,1,59.91
U0149,hiphop,family,9,45.8,8,5,smart_speaker,0,12.06
U0087,pop,free,12,58.4,8,4,mobile,1,61.8
U0250,jazz,free,14,62.4,9,3,desktop,1,44.79
U0411,pop,premium,12,135.7,2,5,smart_speaker,1,93.25
U0178,hiphop,family,23,180.7,10,1,mobile,0,56.39
U0132,classical,premium,2,253.7,6,2,mobile,1,49.32
U0150,rock,family,22,156.6,10,3,desktop,1,19.63
U0443,jazz,premium,18,34.1,8,0,mobile,0,77.36
U0241,rock,premium,13,98.7,7,4,desktop,0,37.48
U0048,pop,family,0,283.9,4,5,smart_speaker,0,34.76
U0022,rock,free,13,,4,0,desktop,0,32.88
U0186,rock,premium,10,84.6,10,2,smart_speaker,0,49.01
U0015,classical,premium,9,162.8,4,0,desktop,0,93.39
U0230,classical,free,11,102.4,2,3,mobile,0,40.28
U0317,electronic,free,0,289.1,8,4,desktop,1,25.27
U0056,rock,free,12,105.0,6,3,desktop,1,41.0
U0170,pop,family,8,45.7,10,,desktop,0,55.48
U0425,classical,family,18,156.5,0,4,mobile,1,31.72
U0172,pop,premium,7,261.7,5,1,mobile,0,51.93
U0474,electronic,family,17,121.1,9,0,smart_speaker,0,62.93
U0415,classical,free,10,292.1,7,0,smart_speaker,0,73.2
U0117,classical,family,9,,6,3,desktop,0,59.04
U0332,pop,family,0,258.0,1,0,smart_speaker,1,76.04
U0151,jazz,premium,22,259.4,9,0,desktop,0,53.3
U0283,electronic,premium,7,216.8,10,2,desktop,1,36.87
U0162,classical,premium,19,131.8,6,5,desktop,0,29.52
U0388,pop,free,21,196.3,9,0,desktop,1,45.07
U0165,electronic,free,8,93.1,3,,desktop,1,53.92
U0296,classical,premium,12,177.8,10,3,mobile,1,65.03
U0322,pop,family,3,32.0,10,1,desktop,0,40.75
U0128,classical,free,2,50.3,4,0,mobile,1,66.05
U0247,electronic,free,13,68.6,1,,smart_speaker,1,52.04
U0228,rock,premium,14,269.2,3,2,mobile,1,77.27
U0166,jazz,premium,9,283.1,3,,mobile,1,58.4
U0207,rock,premium,20,33.7,10,4,desktop,0,57.34
U0024,pop,premium,17,158.0,1,3,mobile,0,90.05
U0036,classical,family,19,,10,2,desktop,0,37.29
U0401,rock,premium,2,100.8,6,,smart_speaker,1,38.49
U0041,jazz,family,6,169.4,3,1,mobile,0,37.04
U0004,jazz,premium,0,30.9,10,5,mobile,1,49.48
U0251,hiphop,premium,18,158.9,8,3,smart_speaker,0,30.51
U0120,electronic,premium,20,218.6,10,5,smart_speaker,0,42.29
U0338,classical,free,11,174.4,0,0,mobile,1,62.11
U0209,pop,family,7,113.9,7,3,desktop,0,13.48
U0008,hiphop,free,13,215.1,8,0,desktop,0,30.36
U0046,hiphop,premium,17,173.4,10,4,smart_speaker,0,44.27
U0291,rock,free,17,290.7,2,5,smart_speaker,0,32.11
U0293,jazz,free,18,253.4,6,5,mobile,0,67.17
U0086,electronic,premium,16,262.1,1,5,mobile,0,87.27
U0419,electronic,premium,15,47.4,9,3,mobile,0,52.08
U0288,pop,premium,9,297.8,2,,smart_speaker,0,78.84
U0066,jazz,family,14,119.0,2,3,smart_speaker,1,56.55
U0411,rock,premium,14,36.8,6,1,smart_speaker,1,59.16
U0362,rock,premium,17,187.2,6,3,desktop,0,56.82
U0113,hiphop,premium,22,96.6,5,0,smart_speaker,1,52.84
U0176,hiphop,premium,15,270.1,5,5,smart_speaker,1,84.61
U0275,electronic,family,22,108.7,8,1,mobile,1,11.99
U0067,jazz,premium,10,,5,3,desktop,0,53.9
U0089,classical,premium,18,276.5,6,5,mobile,0,45.01
U0211,rock,free,18,90.2,8,5,mobile,1,22.45
U0224,classical,family,0,131.3,5,0,smart_speaker,1,77.8
U0053,classical,family,14,30.8,7,5,smart_speaker,0,48.36
U0066,classical,premium,1,157.2,5,1,desktop,0,37.11
U0482,hiphop,premium,14,116.2,4,1,smart_speaker,0,80.3
U0342,hiphop,family,23,241.7,6,,desktop,1,41.64
U0268,electronic,family,9,184.5,0,5,desktop,1,51.6
U0346,pop,family,10,51.4,6,5,mobile,1,44.31
U0192,hiphop,family,14,54.7,1,1,smart_speaker,1,84.06
U0171,jazz,premium,12,133.8,3,1,desktop,0,51.25
U0121,classical,family,5,113.8,9,4,desktop,1,40.2
U0480,electronic,family,3,234.6,8,2,mobile,1,44.33
U0099,hiphop,free,9,100.2,1,5,desktop,0,91.16
U0314,pop,free,5,271.3,3,4,smart_speaker,1,31.65
U0484,pop,family,5,83.3,5,3,smart_speaker,0,72.94
U0199,classical,premium,4,45.5,10,3,desktop,1,72.94
U0500,rock,premium,22,213.9,1,0,desktop,0,35.01
U0195,hiphop,family,11,207.2,10,1,smart_speaker,0,32.1
U0308,hiphop,premium,6,189.1,7,3,smart_speaker,0,84.25
U0172,jazz,family,0,175.3,9,2,desktop,0,45.64
U0378,classical,free,12,150.7,9,0,mobile,1,31.98
U0219,classical,family,18,265.3,8,4,desktop,0,53.87
U0041,jazz,free,17,117.4,0,4,desktop,0,62.76
U0143,rock,premium,1,127.8,4,1,desktop,1,27.81
U0309,jazz,premium,14,74.0,7,0,desktop,1,82.98
U0064,jazz,premium,0,177.5,8,0,mobile,1,40.51
U0487,classical,family,22,274.1,8,2,smart_speaker,1,51.58
U0184,pop,free,6,211.5,3,4,smart_speaker,0,84.14
U0202,hiphop,family,15,112.2,10,1,mobile,1,69.08
U0209,hiphop,family,14,259.7,6,,mobile,0,64.26
U0201,rock,family,3,283.4,2,3,mobile,1,54.81
U0014,classical,premium,12,248.5,4,3,mobile,1,37.97
U0153,jazz,free,8,205.5,4,0,smart_speaker,1,52.34
U0017,pop,family,5,196.3,4,1,smart_speaker,0,83.02
U0405,electronic,family,5,125.9,6,2,smart_speaker,1,26.51
U0021,pop,free,19,89.0,1,2,mobile,1,29.6
U0140,pop,premium,20,168.8,4,1,desktop,1,69.53
U0416,rock,premium,14,226.6,9,1,mobile,0,33.81
U0169,hiphop,family,9,35.4,8,2,desktop,1,86.72
U0368,electronic,free,18,276.8,5,,desktop,1,32.04
U0110,pop,family,9,205.7,7,5,mobile,1,41.02
U0220,jazz,family,11,231.9,2,0,mobile,1,69.0
U0211,hiphop,family,5,111.7,0,,smart_speaker,0,56.49
U0458,jazz,family,6,295.2,5,5,desktop,0,39.88
U0367,hiphop,free,17,144.2,10,,smart_speaker,0,65.39
U0260,jazz,family,14,258.6,3,2,mobile,1,80.45
U0317,pop,family,23,131.1,8,1,smart_speaker,1,7.56
U0394,jazz,premium,22,65.4,6,5,smart_speaker,1,41.89
U0320,electronic,premium,18,202.6,2,0,mobile,0,47.95
U0495,classical,premium,8,234.8,8,,desktop,1,67.18
U0032,classical,free,23,59.0,5,0,desktop,1,39.93
U0097,classical,free,1,103.3,10,1,smart_speaker,0,57.8
U0073,pop,premium,21,221.4,5,5,desktop,0,85.3
U0197,jazz,family,14,89.3,3,4,smart_speaker,1,41.35
U0016,classical,family,11,175.7,8,3,smart_speaker,1,48.22
U0482,pop,family,18,78.6,8,3,smart_speaker,0,30.94
U0438,pop,family,19,249.7,10,5,smart_speaker,1,42.56
U0010,hiphop,premium,10,72.5,5,3,smart_speaker,1,23.39
U0108,rock,premium,3,248.0,8,4,desktop,1,9.02
U0341,rock,free,15,295.0,2,,desktop,0,65.43
U0148,rock,family,0,253.0,8,3,mobile,0,8.27
U0423,jazz,free,21,201.6,9,4,smart_speaker,0,30.84
U0093,pop,free,12,78.5,10,0,smart_speaker,1,39.56
U0458,hiphop,free,20,135.9,10,3,mobile,0,30.94
U0294,rock,premium,5,143.5,2,5,mobile,0,29.61
U0385,rock,free,20,,6,4,mobile,0,0
U0082,classical,free,1,162.9,1,3,desktop,1,40.22
U0412,jazz,free,17,93.5,6,1,mobile,1,34.75
U0379,jazz,premium,15,132.8,6,,desktop,0,40.06
U0317,rock,free,8,61.8,0,4,mobile,1,51.12
U0415,classical,family,1,206.9,7,,desktop,1,18.48
U0379,jazz,family,20,234.2,7,1,smart_speaker,0,24.74
U0237,electronic,premium,20,226.5,4,4,mobile,0,79.97
U0299,electronic,free,23,160.4,4,3,desktop,0,20.37
U0023,classical,free,9,87.8,4,0,desktop,0,19.57
U0013,rock,premium,14,100.7,5,5,smart_speaker,1,78.77
U0405,electronic,free,13,67.7,1,1,smart_speaker,0,27.24
U0084,pop,premium,5,288.3,10,0,smart_speaker,0,65.78
U0384,jazz,family,20,33.5,8,5,mobile,0,18.88
U0156,electronic,free,1,116.0,7,1,mobile,0,19.22
U0055,electronic,premium,16,182.5,1,5,desktop,1,100
U0066,pop,premium,4,160.7,10,0,mobile,1,68.03
U0480,hiphop,family,13,146.9,6,2,mobile,1,44.87
U0431,jazz,premium,17,81.7,7,1,desktop,0,55.29
U0228,hiphop,family,18,202.8,7,1,smart_speaker,1,14.77
U0115,electronic,free,21,207.3,0,5,smart_speaker,0,67.27
U0181,electronic,family,1,244.9,1,0,smart_speaker,1,59.85
U0115,pop,family,9,162.7,5,3,mobile,0,42.52
U0494,electronic,family,22,214.9,3,4,desktop,0,64.76
U0418,classical,family,0,177.8,8,5,smart_speaker,1,22.92
U0339,rock,free,18,124.9,1,1,desktop,0,28.99
U0165,hiphop,family,1,281.9,7,5,mobile,1,40.87
U0151,electronic,premium,3,155.2,2,4,desktop,1,39.62
U0155,rock,family,20,135.5,3,4,desktop,0,51.83
U0487,electronic,free,18,58.1,10,5,smart_speaker,0,37.72
U0080,hiphop,free,14,85.5,1,1,desktop,0,40.8
U0394,classical,premium,12,90.2,0,0,smart_speaker,1,88.18
U0240,hiphop,premium,22,237.7,4,4,desktop,1,85.19
U0059,hiphop,family,5,130.1,7,2,smart_speaker,0,50.93
U0233,pop,family,20,31.9,0,3,desktop,1,73.5
U0489,pop,premium,13,174.4,8,1,smart_speaker,0,29.76
U0275,rock,free,11,176.0,10,1,desktop,1,18.28
U0423,classical,family,3,34.2,3,1,desktop,0,46.93
U0209,pop,premium,3,236.7,10,5,mobile,1,58.31
U0237,rock,family,20,269.4,10,4,smart_speaker,0,64.08
U0287,electronic,free,21,153.8,1,3,desktop,0,80.47
U0198,electronic,family,10,255.1,0,0,smart_speaker,1,19.4
U0130,pop,family,0,37.8,8,1,mobile,0,68.12
U0134,pop,family,19,118.0,4,,smart_speaker,0,52.83
U0213,electronic,premium,17,65.0,0,1,smart_speaker,1,53.38
U0092,hiphop,free,0,128.6,8,,mobile,0,15.42
U0476,rock,premium,17,292.5,8,5,mobile,0,23.31
U0387,rock,free,14,296.0,8,,desktop,0,69.87
U0240,hiphop,family,12,128.9,1,5,mobile,0,63.77
U0430,electronic,free,14,197.3,2,5,smart_speaker,1,81.67
U0210,rock,premium,17,94.2,9,3,mobile,1,53.82
U0138,classical,premium,11,44.3,2,5,mobile,0,57.1
U0234,rock,family,20,138.0,3,4,mobile,1,17.2
U0308,pop,premium,10,179.9,5,5,smart_speaker,0,81.15
U0308,electronic,free,21,282.4,4,,desktop,1,64.22
U0081,electronic,free,5,240.8,8,5,smart_speaker,0,37.19
U0042,pop,family,19,157.8,2,2,smart_speaker,1,42.59
U0248,jazz,family,8,,0,1,desktop,0,57.11
U0178,electronic,family,0,163.2,2,0,smart_speaker,0,20.5
U0411,pop,free,18,107.0,3,5,smart_speaker,1,47.17
U0316,rock,premium,11,274.3,5,3,smart_speaker,0,61.37
U0281,jazz,premium,19,30.4,5,4,mobile,0,73.47
U0361,rock,premium,19,214.6,7,0,mobile,1,30.11
U0355,pop,premium,20,67.5,4,0,smart_speaker,1,74.45
U0082,jazz,family,15,153.7,3,0,smart_speaker,0,41.55
U0068,electronic,family,19,,9,5,mobile,0,55.87
U0329,hiphop,premium,20,51.7,0,1,mobile,0,39.09
U0008,jazz,family,15,153.3,3,3,smart_speaker,0,80.39
U0491,hiphop,premium,23,67.5,8,2,desktop,1,20.13
U0490,hiphop,premium,8,165.3,8,3,desktop,1,34.25
U0176,jazz,premium,12,122.0,3,3,smart_speaker,1,38.92
U0136,electronic,family,16,152.9,4,5,smart_speaker,1,36.02
U0109,rock,premium,1,275.6,10,0,smart_speaker,0,67.07
U0332,pop,free,17,261.0,5,2,desktop,1,17.94
U0341,rock,free,20,50.7,10,3,smart_speaker,0,6.28
U0003,pop,family,22,218.2,7,1,desktop,0,44.26
U0444,classical,family,10,148.4,4,3,smart_speaker,1,42.18
U0310,rock,family,9,135.4,8,1,smart_speaker,1,12.53
U0473,classical,family,15,133.4,5,0,smart_speaker,1,28.77
U0405,classical,premium,20,225.9,7,5,mobile,0,72.59
U0215,pop,premium,10,162.3,0,5,smart_speaker,1,93.33
U0319,jazz,family,14,116.7,9,0,smart_speaker,0,36.74
U0266,rock,premium,6,170.5,3,2,mobile,0,75.34
U0392,electronic,premium,10,76.6,2,5,smart_speaker,0,90.98
U0429,hiphop,free,3,298.3,7,1,desktop,0,76.34
U0145,classical,free,16,84.3,7,1,mobile,0,24.52
U0067,classical,family,2,,6,,smart_speaker,1,18.32
U0426,jazz,premium,6,213.5,0,5,desktop,0,40.42
U0364,hiphop,family,5,177.8,7,,mobile,1,28.84
U0185,electronic,family,2,202.8,3,0,desktop,0,50.11
U0188,pop,premium,23,208.0,8,3,mobile,0,58.52
U0126,jazz,premium,20,266.9,4,,desktop,1,80.11
U0208,pop,free,7,31.2,5,4,mobile,1,45.35
U0325,rock,free,8,162.8,5,5,mobile,0,47.78
U0261,jazz,family,17,237.9,8,1,smart_speaker,1,25.32
U0405,hiphop,family,17,,5,3,smart_speaker,0,83.97
U0002,hiphop,family,23,139.6,6,,smart_speaker,1,0.92
U0129,hiphop,premium,0,248.0,0,5,desktop,1,68.35
U0325,electronic,free,20,174.4,6,3,smart_speaker,0,18.48
U0087,jazz,free,1,34.9,6,0,smart_speaker,0,69.29
U0241,pop,family,7,95.4,9,,smart_speaker,0,51.83
U0368,rock,free,4,59.4,2,4,desktop,0,35.27
U0148,jazz,premium,4,229.3,2,1,mobile,0,39.73
U0068,electronic,free,0,,3,4,smart_speaker,0,49.72
U0121,jazz,free,20,161.8,1,1,desktop,0,60.0
U0310,jazz,premium,3,160.9,6,2,smart_speaker,1,36.73
U0029,classical,family,14,282.2,3,2,mobile,0,20.59
U0239,pop,family,1,272.0,3,1,desktop,0,78.3
U0241,electronic,free,13,231.4,3,4,mobile,1,32.17
U0307,electronic,family,18,151.6,7,5,smart_speaker,0,54.72
U0033,jazz,premium,5,74.8,2,1,mobile,0,50.69
U0481,jazz,free,23,121.2,0,3,smart_speaker,0,70.57
U0419,pop,family,21,105.0,1,2,mobile,0,55.35
U0080,jazz,premium,12,37.1,10,4,mobile,0,71.9
U0144,hiphop,free,22,216.7,3,3,desktop,0,39.14
U0101,jazz,family,23,263.2,3,3,smart_speaker,1,82.52
U0475,classical,free,10,38.7,10,2,smart_speaker,1,40.03
U0177,pop,family,22,123.2,7,1,smart_speaker,0,5.66
U0448,pop,family,13,111.9,4,3,desktop,1,69.3
U0386,jazz,free,23,102.6,3,5,desktop,1,17.41
U0070,electronic,free,14,263.4,10,,mobile,1,53.15
U0347,electronic,premium,20,101.3,10,0,smart_speaker,0,78.8
U0211,rock,family,9,68.6,10,3,smart_speaker,0,51.83
U0479,classical,premium,1,183.5,4,1,mobile,1,82.45
U0393,jazz,free,22,146.1,4,5,mobile,0,84.5
U0325,pop,premium,7,45.8,10,1,desktop,0,55.41
U0098,pop,free,19,212.5,6,5,mobile,1,21.39
U0496,pop,family,5,128.1,6,3,desktop,1,55.9
U0321,electronic,premium,9,166.7,10,1,mobile,1,82.21
U0378,pop,premium,16,40.7,1,0,mobile,1,100
U0005,jazz,premium,19,284.5,1,4,desktop,1,71.16
U0335,pop,free,8,48.8,0,5,mobile,1,36.26
U0431,jazz,family,5,106.5,9,5,desktop,1,16.28
U0136,pop,free,2,40.8,4,1,mobile,0,72.29
U0046,jazz,family,16,178.4,0,0,desktop,1,78.8
U0184,electronic,free,8,171.0,5,2,desktop,0,63.28
U0477,hiphop,premium,1,47.6,3,0,mobile,1,51.09
U0041,electronic,premium,5,157.1,1,2,smart_speaker,0,49.47
U0439,hiphop,premium,0,287.5,7,2,desktop,0,33.13
U0358,pop,premium,6,50.1,2,,mobile,1,56.1
U0165,electronic,family,5,35.4,8,0,smart_speaker,1,43.68
U0066,jazz,free,7,56.8,0,4,smart_speaker,0,72.26
U0051,electronic,premium,1,,9,4,mobile,0,60.81
U0442,classical,premium,22,243.7,2,5,mobile,1,80.36
U0364,classical,premium,19,126.1,10,5,desktop,0,31.92
U0219,jazz,family,5,173.8,6,3,desktop,1,44.52
U0036,rock,family,20,218.7,7,2,mobile,0,52.63
U0253,hiphop,premium,19,209.1,7,0,mobile,1,23.63
U0492,pop,family,19,200.9,1,1,mobile,0,80.59
U0233,classical,free,1,211.4,6,5,desktop,0,0
U0078,classical,premium,23,67.9,10,3,mobile,1,84.25
U0217,pop,free,0,30.4,3,5,smart_speaker,0,49.91
U0201,hiphop,free,13,,8,1,mobile,1,0
U0201,electronic,premium,20,145.6,5,4,smart_speaker,0,59.27
U0348,classical,free,17,142.3,9,0,smart_speaker,0,46.34
U0500,jazz,premium,9,51.0,9,0,mobile,1,34.97
U0007,electronic,free,19,287.2,9,3,desktop,0,45.89
U0391,electronic,family,3,273.0,9,1,desktop,1,36.78
U0429,pop,premium,14,255.1,1,3,desktop,1,51.22
U0012,electronic,family,1,252.9,5,1,smart_speaker,0,29.1
U0341,rock,free,19,223.4,3,3,mobile,0,80.65
U0031,rock,premium,15,145.9,5,3,desktop,0,74.89
U0162,rock,premium,21,294.2,4,1,desktop,0,63.9
U0088,pop,premium,17,,0,4,mobile,0,41.97
U0444,pop,family,4,99.4,1,3,mobile,0,64.06
U0178,hiphop,family,16,245.1,1,3,mobile,0,49.42
U0459,classical,free,8,189.3,10,3,smart_speaker,0,40.25
U0332,rock,free,22,155.9,7,0,mobile,1,16.69
U0020,rock,family,12,,2,2,desktop,1,50.6
U0300,rock,free,22,115.6,8,3,desktop,0,56.71
U0141,jazz,free,19,173.7,2,2,smart_speaker,1,37.01
U0402,electronic,premium,9,227.6,3,3,mobile,1,69.5
U0433,pop,family,10,90.1,7,3,desktop,0,12.44
U0367,rock,family,8,184.6,0,4,mobile,1,53.57
