activity_type,intensity_level,duration_minutes,heart_rate_avg,calories_burned,distance_km,steps_count,sleep_hours_prev,user_age,is_morning
yoga,medium,21.73568102510453,150.8297828637567,635.292468038861,0.0,5708.0,3.5558604812093613,27,1
yoga,high,86.55609622606538,144.1341054031099,306.4370923943971,0.0,7207.0,5.728109355146106,39,1
swimming,low,91.35193451861988,119.10220464653601,534.5269990493939,19.944002751475924,6221.0,4.853471820977668,27,0
swimming,high,23.241704891339612,145.63070916957275,490.8982707597799,3.4413181983965946,,7.733082137856366,56,1
running,low,68.35672630224354,139.31006493125477,159.25711002483445,10.60253282540202,4323.0,3.450388460710598,33,1
yoga,high,16.665942263699876,127.30875822833318,402.13634064225465,0.0,13751.0,7.005180539654646,28,1
running,medium,10.439687293994165,116.04915699878889,166.74696726797282,19.77747019335947,14091.0,6.043661353335315,38,0
yoga,low,56.18763756825916,157.17430265076416,416.3606957454449,0.0,3824.0,8.606975789916879,32,1
cycling,medium,,137.45011899492886,79.28936114322688,12.920154307428893,13801.0,5.3779456045274525,34,0
running,high,79.53419328568874,95.01200534199268,125.20235596369298,13.969964147161722,237.0,8.92303993384307,58,0
weightlifting,medium,53.28522089439663,113.99074841428344,627.7444849816957,0.0,10779.0,6.962840910936885,41,0
swimming,high,51.585874478538734,143.92733773399965,407.3980391913457,2.412271158676651,384.0,7.024047555860409,32,0
running,medium,95.05848264177935,102.13265516555114,457.040075599335,4.5474728779269435,6390.0,6.919718510873743,31,0
running,low,,,435.07892038406226,13.575789032865838,,3.729534639619736,53,0
swimming,high,76.17490903114884,153.82699593023506,265.4597765109315,15.007739493840448,6524.0,5.33652851512986,26,0
running,high,99.14259019350335,116.27340124653227,479.29812246675635,14.291473088594952,14117.0,5.648099371307226,34,0
yoga,medium,,144.35171381475485,272.37702330496296,0.0,5283.0,8.697669235191587,48,1
yoga,medium,32.837158373819626,155.41150172064113,553.5163165058307,0.0,271.0,6.257690337171477,59,0
yoga,medium,84.90102925686185,142.8499264829717,70.11055751695392,0.0,1655.0,4.1219324075535155,22,0
cycling,low,46.61356400127081,,285.28717174362635,4.972636883569215,11238.0,7.191170072489142,37,1
weightlifting,medium,40.573849921462525,95.26261880651218,329.6819168461656,0.0,1927.0,4.341980859884346,48,1
running,high,83.06580543031251,158.5369242684679,90.6127381742015,9.37546507618984,,3.743783379038348,38,0
weightlifting,medium,96.80145834635758,106.22976217649443,594.8663629322333,0.0,2930.0,6.5441696454646685,53,0
swimming,low,81.32153878768813,83.08850893249955,634.1314630578737,13.099286864661867,,8.928115173758687,48,0
swimming,high,91.33435193083945,,437.232362045657,11.110559272796962,6669.0,6.965678149886992,34,1
yoga,medium,31.717827836467272,148.37732735769828,330.1955055758671,0.0,,5.662955099816562,59,0
cycling,medium,84.03871884599373,112.5349684213802,189.6555216826703,17.222865223310354,9877.0,7.410881997299544,56,0
cycling,medium,70.27930613811422,112.06814417380303,324.7368729765124,0.17216871446289472,5664.0,4.391394125039593,58,0
cycling,low,40.07498154768279,127.85285261818174,378.64849210007543,3.3410447912911034,8292.0,7.291128946620779,40,0
running,medium,52.011945176546874,103.87510060137919,119.19640989919087,15.009320980155369,14939.0,4.29533690134686,22,1
swimming,medium,13.185235892581531,85.01962657846295,421.8783538263584,12.583004512790064,10486.0,3.6609132316362665,19,1
cycling,high,98.32630697080974,126.41652519642147,508.17718333890565,19.19118799045832,8023.0,5.925463916233316,22,0
yoga,medium,86.3823541041961,91.26725840762161,50.2205477040401,0.0,,4.523110184077494,54,0
running,medium,91.60117112511227,,627.7527490148929,5.524430202062431,7584.0,8.105029660813802,27,0
cycling,high,18.28896241094284,91.6947038314945,627.1623690586981,19.720201503214827,6792.0,5.794347680635293,24,0
running,high,10.294151913376396,86.64304453426732,579.1649931565611,8.120391407678637,12759.0,8.546983610186977,40,1
running,high,93.39784255069333,157.72370477922345,50.16151108407592,11.754853747482187,14371.0,4.3273001639784665,52,1
swimming,low,75.0344252958527,152.62316902231214,469.7781605488692,8.129271157447487,10792.0,5.551798240362377,25,0
running,low,43.0906844111713,,639.3578912802715,8.403012598677492,5478.0,7.511775328882425,40,0
cycling,high,,84.06068187779398,578.5301688267916,4.437662588141544,6039.0,6.376200729433892,28,0
yoga,high,19.828108842884355,139.19648592784355,110.78257398624518,0.0,133.0,4.116244303678709,26,0
swimming,medium,43.297721558840536,,419.53550105746626,16.216232669014808,,5.509085815141532,43,1
yoga,high,92.77898203759855,149.0815666629003,292.71946389418974,0.0,11653.0,7.631674510938429,23,0
weightlifting,low,95.14382385356915,144.8580904982283,474.2002328724864,0.0,7333.0,6.848872467212019,55,0
running,high,45.011125805478905,133.06277196878114,421.56803790936436,18.54942457483277,12847.0,4.33125177033453,18,0
weightlifting,low,99.08276852827362,159.29145842976027,150.23916934003466,0.0,10051.0,8.649527753477905,21,1
running,high,95.59709700252705,118.42276573689638,429.5436033478215,12.124547970747013,8491.0,8.26671679183282,58,1
weightlifting,high,51.92336969773863,141.67396865382366,547.0881844710575,0.0,12087.0,7.57610871321493,26,1
weightlifting,high,81.4703967260504,130.0404079050374,314.34872103960726,0.0,7467.0,3.4458388225645944,56,0
weightlifting,low,43.28345484920303,87.3843562712501,105.89393225135224,0.0,10008.0,4.460870701185782,37,1
running,medium,54.15346809442751,148.87051916816654,401.3560813900183,13.641049431077363,7346.0,3.609812799438375,51,1
yoga,high,26.249438623248547,127.62106127130778,611.4191485798001,0.0,5288.0,3.043141092279692,59,1
running,low,93.25255143743875,97.88126974337189,180.1806093803465,0.7911602499102921,11475.0,5.747594620117078,40,0
swimming,high,49.690554660689564,81.15308898710495,242.9451910995507,15.861496272351074,1067.0,8.116499136143798,49,0
cycling,high,73.60444693329566,,97.43059869247024,13.145003803347347,14657.0,6.0005801353528785,21,1
running,low,53.067589710430305,139.95611255319918,123.69236746387182,10.712798265817508,14412.0,5.624030604431373,42,0
yoga,medium,,81.31827750014824,294.85456348699717,0.0,12455.0,5.359049241054036,50,0
yoga,high,98.56571750146438,143.04465902131616,599.4235008500577,0.0,7012.0,8.802786491971805,51,0
cycling,high,70.3847222870377,159.0337599441969,608.3405027298975,11.78099773357964,6749.0,3.8094614355084726,48,0
running,low,60.37487632527133,151.97015792349077,541.8026769388302,4.640788905608351,6036.0,6.0512038352524105,21,1
yoga,low,19.468394206602007,104.99348453314624,417.58257399584676,0.0,6889.0,7.906714552909833,23,0
cycling,high,91.52112116877848,133.0281144057173,591.1818483510052,18.98394951297201,3325.0,8.772006674316131,37,0
running,low,43.225876308895565,80.55749750694717,110.16799492038382,4.302868360550267,11986.0,7.986068377703918,46,0
cycling,low,95.66180397520391,136.83590744159562,305.7779580172304,16.367963073425297,13215.0,6.022498222217636,42,0
cycling,medium,59.05326868229761,89.08886566301193,424.6142064408933,11.310825790742648,7510.0,8.71720220136654,28,0
weightlifting,high,10.36950573914526,148.04316098258857,301.09350254163144,0.0,12794.0,4.42997764094725,40,0
running,high,54.9663938956735,87.33180445809454,247.6016612922887,12.025146703451654,4374.0,8.891840028730606,31,1
weightlifting,low,,95.77616881144255,531.2772136581061,0.0,12893.0,8.763903448251792,40,0
weightlifting,low,88.5668192909174,80.91683461932163,556.704332757927,0.0,14598.0,5.09563251805062,29,0
cycling,high,78.45712601469154,91.50958933689,551.0116136683971,14.935876892014177,10056.0,5.805007456398938,43,0
swimming,medium,51.35877923500353,142.31863830350332,379.22374214395893,1.6374542746367804,,5.477611109334499,27,1
cycling,medium,74.6697670402982,110.95720203811706,286.0240283687823,6.325217306229398,10891.0,7.073951779078231,53,1
yoga,high,39.297288767850574,88.47908431083378,493.3270086823847,0.0,10401.0,6.848412739217155,45,0
swimming,high,24.259026973774112,138.9898402760165,435.1408536919336,4.211966145549317,7095.0,7.677921007903933,52,0
cycling,high,76.85528184293071,123.41316302211999,419.1176923622062,14.563059065312437,897.0,6.49575546017088,27,0
running,medium,86.30770360711477,144.9425161992496,628.7567011271501,1.2693961380149488,1879.0,5.3337060034643535,19,1
weightlifting,low,41.49908202807625,152.77812075568366,56.24956106781358,0.0,,4.048200253073796,55,0
running,high,47.44811871131232,,199.09133660623252,5.243259846993271,2724.0,5.706211079534292,50,0
running,medium,13.542497513818056,147.9597358170878,172.62166026291723,15.243169623966102,10295.0,8.416487886028364,50,1
swimming,medium,74.46901393478261,,629.8096204445992,7.615930623252938,2401.0,5.146524930185875,36,1
yoga,low,84.47024975654791,93.56636147443206,477.7788101868752,0.0,11327.0,4.088711675207776,50,1
swimming,high,90.02210741983232,114.54054305107206,265.5881693142876,11.710748155862143,14335.0,8.82992777177951,54,1
swimming,medium,,147.89925273409546,348.40468533242597,16.364037248289186,9273.0,7.172837092194118,44,0
yoga,high,79.7450834395627,156.44175811307935,642.4489748233993,0.0,583.0,4.384415006978127,45,1
swimming,high,37.977214007307,,610.3808445316289,7.185659872261545,11055.0,8.88217879428137,36,0
weightlifting,low,34.61985682046736,147.31728375070026,174.68236810486474,0.0,7137.0,5.437448845881159,18,0
cycling,medium,90.102484256329,,598.8360880891416,10.83241400350439,12986.0,6.230054854007083,19,1
running,high,63.685665628899415,143.19021981063153,473.6480051441014,19.39200021237287,2234.0,8.959662970180435,47,1
running,low,52.25987103650415,110.22944464847427,565.4959389240889,16.482666903713834,,4.507756906541542,42,1
weightlifting,low,11.118711341911554,122.97272970676403,314.36891474566096,0.0,13788.0,4.58163723001329,39,0
swimming,medium,14.530987433425427,133.8214504369003,248.63832604296564,12.604983115773646,12558.0,8.067493049571496,48,0
cycling,high,54.66704858384426,106.79456687647155,421.29665105837125,13.417271941386188,13636.0,7.291568007069873,54,0
weightlifting,high,98.18799282455271,,148.6990690798595,0.0,7809.0,6.480690990340269,29,0
weightlifting,high,11.064008297256859,154.95124250714434,519.6793954836683,0.0,10115.0,3.7930245553311583,38,1
weightlifting,high,79.13465450658819,122.46155665649404,429.662306756311,0.0,13992.0,4.71667028116159,54,1
running,high,99.73367862287886,119.73296779776337,424.47410898475795,11.79654041463081,9899.0,6.795109270485795,47,0
cycling,high,15.688972347620814,115.59310883522258,87.56305933096542,14.846097997423742,1311.0,7.222512110143827,59,0
cycling,low,39.991252636979354,130.08444541312122,535.8910012969484,9.879777591689777,2322.0,4.983068272021601,26,1
running,high,27.070387656788817,152.7306999680864,462.81778880127536,11.072161255851672,39.0,3.8509032923928452,51,1
yoga,high,93.23540235253748,108.98488883366105,331.6563701136697,0.0,1670.0,8.002939755990734,25,1
yoga,medium,16.706224939460217,150.36972886503585,632.8067079797038,0.0,408.0,5.139195212059296,26,1
cycling,high,22.037504374189265,97.33667796762879,538.4651027383446,15.404993672451099,5771.0,7.8809512905278005,53,0
weightlifting,low,13.903091890216146,99.44552843022203,314.0107906136604,0.0,9249.0,8.446791155098012,35,1
running,low,95.57217751276367,108.33953406441897,178.10630044019965,18.27863394116866,12917.0,5.067438202276802,34,1
weightlifting,medium,63.07031563537967,110.20025935759642,439.6882288447561,0.0,6130.0,6.201477450916347,59,0
cycling,medium,27.278465553385793,92.70198488874095,82.22659061017079,1.2750056708073165,2412.0,5.96440929260842,21,1
swimming,medium,63.39303906187227,80.57325984011538,239.56638598081713,17.718091093997195,,5.648241021937449,54,0
cycling,low,86.40309137601538,82.14993285113545,473.92638781353986,7.940782116118747,13753.0,7.953049799081027,25,1
yoga,high,85.9518726751683,116.94783827478336,147.8225090546386,0.0,14661.0,8.50158139899375,52,0
weightlifting,medium,86.19468416249356,124.17949613156401,301.5945435519839,0.0,353.0,8.045821614853228,39,1
swimming,high,19.10837970609777,,418.6181899251806,1.0757816493943895,8862.0,4.996503847915342,25,1
cycling,low,67.5668080366147,150.21272731224389,581.8881942610143,3.6208419070866404,9457.0,4.4692646502322555,48,0
running,low,99.98203501802175,109.1097248935699,522.9646086701387,0.1589709692660346,8014.0,8.139756879162306,50,0
yoga,medium,56.74551208432137,135.47714475110695,492.88592240505363,0.0,2817.0,3.5680767858253617,20,0
yoga,medium,34.147779297110816,130.2670076579393,325.05969557537816,0.0,13810.0,7.990799697757581,54,0
weightlifting,medium,96.57641652738012,112.73309721021053,424.5969423690595,0.0,8049.0,5.357591284212996,47,0
cycling,high,74.50774858106787,138.33900642971426,157.63575219078882,7.0289324658260615,557.0,4.138453286871524,38,0
running,high,82.41796909854266,155.49225356113408,155.57741495892137,6.749191542276433,5193.0,3.6636111925080694,43,1
weightlifting,low,83.72546443430447,100.46716122643618,339.3517087496894,0.0,10909.0,6.663343357338968,45,0
cycling,high,60.48813824156297,90.2411391111512,230.2476656181446,4.696958197935938,3042.0,5.093888231422531,22,0
yoga,medium,78.62668959765,,458.0927019151642,0.0,11647.0,7.910906144856037,47,0
weightlifting,low,75.1020367367249,149.30942236420012,476.942320267426,0.0,3149.0,6.935421773609394,37,1
cycling,medium,22.801835457220562,136.4835818413286,427.37217156461173,14.60442221166159,6490.0,5.771967691655656,54,1
swimming,low,24.456167421725343,80.65490215249207,597.8549942014214,3.5498134433896844,4386.0,7.566326045178668,34,1
cycling,low,34.89420365085707,82.09683016903232,386.7313730720424,19.296660855027355,1915.0,5.178119977873825,18,0
running,medium,79.89677422503969,131.9310277460521,62.58399864756268,0.5157050150158504,13257.0,4.285659126150916,24,1
cycling,medium,73.67381757098025,101.01135963801394,176.1207987217842,5.796138072640904,5108.0,5.975621868935582,20,0
swimming,medium,27.007734881829425,148.66969356650299,597.1511073734281,11.585291996061791,11271.0,6.8306699920243625,56,0
running,high,33.79023404581716,118.12110022319574,478.5524752280175,0.9702100313095996,13368.0,7.33147388799213,38,1
swimming,medium,24.416063317133354,139.98770827051914,509.2392735711754,9.066358788450904,4242.0,3.840443530751589,47,0
cycling,high,27.511443490174912,150.69365610632047,175.8330812744643,12.612912224234432,,3.4296551819612064,32,0
weightlifting,high,89.86762125885981,142.0306707698132,338.22712460669504,0.0,7878.0,6.901332444546797,18,1
swimming,low,77.46493669233999,156.65194352286716,522.8449945623518,15.490908889442977,3531.0,4.375324564594685,22,0
yoga,low,67.67155295316762,120.2226666654241,605.2572278088184,0.0,13108.0,6.754197177781256,50,1
yoga,low,77.15798229603203,86.40816169143272,627.7226123134108,0.0,2471.0,6.194101541975182,37,0
cycling,high,60.667888877118656,141.0562267247636,448.36287788562066,11.857883041904632,10820.0,4.964041257275821,54,1
cycling,medium,66.30033099384471,138.12518895945612,236.55325457874187,10.546587781236418,385.0,4.743096011838238,53,0
weightlifting,medium,51.477280910661165,111.78390257485648,221.21758391989022,0.0,4065.0,5.736727695766578,30,0
weightlifting,low,86.35820826260145,111.34607041342107,548.6750440993383,0.0,2951.0,4.985781695279625,51,0
running,high,34.809377133814095,123.30556128126301,461.355117433631,8.506379899694478,,4.027737050516594,54,0
yoga,low,94.0835573483175,122.3482873805616,518.6334531812905,0.0,8986.0,4.870881244727018,24,0
weightlifting,low,87.50393301319735,,57.50321468031072,0.0,9894.0,7.112928047315313,46,0
weightlifting,high,31.427534058181223,142.19884823026385,188.3123685369218,0.0,1234.0,7.426748740861779,48,1
running,low,86.55603044690969,127.9417807833471,380.7684662315448,9.229894259277142,4629.0,4.874565218788863,34,1
cycling,high,37.34426929151182,110.87406114145816,602.9624272500428,17.225433238807145,,4.597399133441721,29,1
swimming,high,44.060923605195235,149.95224863879378,627.945126459416,11.745480624475128,9198.0,6.989635326720601,46,1
yoga,high,77.39056355536229,123.10129186752273,602.0809563439759,0.0,11364.0,6.214003559649086,20,1
swimming,medium,17.888916914682678,83.85949154903257,327.9672174300879,2.838417488087275,7526.0,8.563726039566442,22,0
cycling,medium,44.85013438066735,91.67814396361982,76.59906768777265,5.676443276028111,3079.0,6.393953086262323,38,0
weightlifting,medium,79.9771593075674,91.82013048895125,588.819267645725,0.0,13709.0,7.239568085606654,52,1
weightlifting,medium,93.69674877328413,,551.4820068865286,0.0,3958.0,6.0532789196636205,46,1
swimming,high,42.676799082268815,142.54046461697592,643.1735988436897,5.774504072056299,2550.0,8.016689418372575,48,0
cycling,medium,38.64483046149867,81.9471238250959,251.41107682627143,1.2520867036216843,9733.0,3.404428934427456,42,1
cycling,medium,77.02596247644288,110.57385702125029,540.1484547193774,3.6254240438894114,1294.0,6.401795431513375,25,1
cycling,high,85.60524666007292,149.12965262203124,238.1311732286814,2.451226225929346,11469.0,8.144260439681652,38,0
yoga,high,76.50327774063571,140.63450090004795,205.60531273821806,0.0,10681.0,6.543550780399128,24,0
swimming,high,86.38861583023765,94.6550184918899,259.3561109919277,19.253939395447656,5748.0,5.323225140613711,59,0
cycling,low,96.3014711579927,106.07040822149608,437.90988904421715,7.511088560629526,7726.0,5.892655623144156,30,0
running,low,17.158525014036446,113.033322720255,366.87213315402136,10.272268768687505,7304.0,8.543193681920961,26,0
swimming,medium,24.096974193810603,111.9830644645761,304.0772745887814,15.229397318213536,1120.0,6.168579267452999,33,0
weightlifting,medium,56.62710197074443,104.58589347970768,407.93116383629854,0.0,,8.019572277848106,40,1
weightlifting,medium,60.07715502985618,103.7695599349557,77.6056056210194,0.0,5285.0,4.734242866519248,50,0
yoga,high,10.252327099742624,150.77873608855123,396.4342391791665,0.0,97.0,5.111966132915832,25,1
cycling,low,31.715472173685104,96.318210966052,189.173106017137,2.466962110962001,,4.523388036412199,56,0
weightlifting,medium,61.281022117685005,119.30308144237412,497.4741773002704,0.0,5483.0,8.057846208542257,57,1
swimming,medium,43.71016989418635,128.9171794781136,378.79362960819736,4.461098835021591,9408.0,6.531238610832757,51,1
swimming,low,23.596415187623364,93.83508853822175,592.2225201245469,10.316256678099611,7734.0,3.3961651194993054,38,0
weightlifting,medium,10.901195450011523,95.5334696926777,600.941634625734,0.0,2604.0,7.01232948571821,47,0
running,medium,81.08227886342432,158.40902148458372,134.7975390387221,16.81760843825973,,7.273700455928168,30,1
weightlifting,medium,27.664226696175014,114.5720242617294,552.2668058826738,0.0,11916.0,4.622350275866169,53,0
weightlifting,medium,19.77375845205227,,595.3699880554612,0.0,9941.0,8.550141117343157,29,1
yoga,medium,82.91371295830899,143.25813469932746,167.27340404322638,0.0,10319.0,6.634446177188844,50,0
yoga,low,56.21833028498432,,129.2742317853891,0.0,3801.0,3.3726927998847014,34,1
yoga,low,39.00256865860325,86.06937009859905,348.2911277259131,0.0,12574.0,4.097981571355218,44,1
swimming,low,,149.98683039650263,457.5349500488232,11.388673826836762,8776.0,3.467513571890869,18,1
running,low,,97.55221279098411,572.5006776721492,15.114667951641396,2662.0,7.452359260471565,47,1
swimming,high,13.633419547271803,117.78853876352724,497.14835771802757,4.387327470418436,10265.0,7.009938817898211,38,0
swimming,medium,44.47623484460771,157.0135178133105,243.69266292497858,3.9506760644142025,9410.0,4.912755286768253,56,0
running,medium,68.30426696668343,,643.248925705533,15.635704353449459,8530.0,8.74074902309184,31,1
swimming,medium,88.57702364875206,,235.36482750431327,7.311966528162818,7064.0,8.849073685144262,58,1
yoga,low,20.31763181563879,90.97751608103897,147.08800023344975,0.0,11502.0,6.255977920405302,29,0
running,low,16.11040888582586,117.02891067382515,445.78054722413344,12.420698683268302,10950.0,8.764416215141754,35,1
yoga,low,98.9839661146192,113.12830684310511,354.50023639313036,0.0,8835.0,5.923457835003162,46,1
weightlifting,medium,81.14479429350462,97.553373779718,367.80781421679654,0.0,1006.0,6.360584181625557,27,1
running,low,28.631821060458197,146.56113923698643,407.84787249593353,13.55345255769895,3479.0,6.069825969909423,55,1
yoga,low,99.12717524764949,119.76497157768492,511.0406912059947,0.0,14683.0,8.363690454263091,32,0
running,high,17.39454257297335,,188.780060845765,11.503603982304737,,7.023865353856951,59,1
running,low,91.88974081001466,83.89910303952563,350.08518505400485,17.561334917088107,,7.8461106107863605,20,1
weightlifting,medium,28.24011964838703,120.04963061562523,531.6832072888685,0.0,1973.0,7.4964981902756485,19,1
running,low,61.47088125751282,153.79045610009666,539.8317973565884,10.384489648963724,8570.0,7.758031427599396,53,0
swimming,high,24.29051006294811,142.98663402689056,241.869660033682,4.853677164781969,9131.0,5.981533308715191,29,0
running,low,30.75294947515271,97.9851527619078,283.1343678483753,5.800042654386177,11431.0,3.005731945198324,25,0
running,low,34.60310693913143,131.46353403098328,370.98659005443,16.23975247757767,14533.0,3.828172280564009,50,0
running,medium,59.826507557485336,89.86780814822902,580.5151394162853,16.562975597515408,6840.0,4.130235750254222,43,1
swimming,high,67.40858969749488,85.74309226542604,309.2227878578252,19.86472758861101,4690.0,6.448586299690297,35,0
swimming,high,70.45353234732994,147.7168383441308,402.86956155977265,4.385253338159075,2396.0,5.968985989335156,31,1
running,high,38.91166894981377,80.6769335116507,104.35217285931668,18.773443931971798,,4.688230398629633,32,0
running,high,68.21890335888651,133.381187444269,122.8020788603946,7.687046945990755,,8.083215734811294,35,0
cycling,low,29.978857680061257,154.80562940606717,608.2617901688142,0.4055019575443608,14463.0,7.956956698893079,34,0
swimming,medium,32.13292528812944,122.05007283102469,126.0025073045534,17.268342977923872,7668.0,7.788341496766563,36,1
running,high,98.43528790072364,120.65115246410525,461.3140468346795,14.691195225475317,10125.0,3.8869571108530416,57,0
cycling,high,25.6614177872451,138.59096071897056,105.92926881553245,16.861305916601175,11003.0,5.311540645801798,53,0
yoga,medium,74.69400214726438,114.19098193026039,636.9471128434859,0.0,204.0,7.234615107596293,50,1
yoga,medium,32.01653590519915,113.16681592221374,448.1252056648762,0.0,3494.0,8.566663133621812,33,0
weightlifting,low,97.89451881102177,123.30326970466467,493.94234984945643,0.0,,4.099523429678306,42,0
yoga,low,43.79376200698113,114.10878571578212,215.64660775176023,0.0,859.0,4.652961071118669,19,1
swimming,low,92.85178330525062,153.74413868947218,514.5997963487343,3.7968998963596645,,6.716651083122987,26,0
yoga,low,54.262224117204774,129.1095955149451,557.265047464057,0.0,11288.0,5.838384029760404,44,1
weightlifting,high,45.046080725256886,143.68788148851672,467.8780748883894,0.0,10111.0,5.895216262902473,41,1
swimming,high,31.959833856720664,113.31011215994917,239.02293616159423,0.13336404637077415,2078.0,4.146775388311501,25,0
swimming,high,24.26441892954037,142.17730188063848,175.70718589401878,13.11408997846394,1769.0,6.166279510661051,23,0
swimming,low,89.31594564012848,132.6427806040276,273.79938066915815,4.645725508418559,12649.0,5.276439148401072,39,0
running,medium,28.137093717477114,128.00937483177495,449.2404263009926,19.138167075709706,7086.0,6.037120598692018,25,1
yoga,low,88.68620760176113,144.42094648574317,274.8591380513014,0.0,4741.0,5.0940585839929495,21,0
yoga,high,88.0822856268038,80.14025760911692,478.3906816088653,0.0,10788.0,7.336452118726087,46,0
swimming,medium,48.61114004822501,133.80291466244404,501.34137812563534,5.407552728046032,10034.0,7.0297288063123755,50,1
weightlifting,medium,10.97809767831208,82.44976949938516,319.9249861485954,0.0,,4.502098881610062,43,0
cycling,medium,77.95540115247596,133.1661458201143,294.92609183477066,19.66981192272032,,6.033484037473413,38,0
yoga,high,80.83329412395314,109.42975018400118,163.24470804401022,0.0,11527.0,3.4202370478010446,57,0
running,medium,34.63019827387775,126.4443208135339,415.3339712771032,2.704507709098276,6902.0,5.649658778748267,19,1
running,low,98.49057385453666,97.5387880721248,354.70288327185693,8.345760886857969,3721.0,8.972971496198252,36,0
yoga,medium,72.32862556725895,109.96871762885331,138.84620545083573,0.0,7475.0,6.902224535862946,19,0
yoga,medium,73.2661356204488,122.5199650249037,244.325844608853,0.0,306.0,7.258939944309476,56,1
weightlifting,high,59.98102178676866,103.01690247207065,216.27496249250467,0.0,1868.0,3.6472208495248593,33,1
running,low,41.73271544674537,136.73517407147784,162.77846009314354,0.7472047137746163,1632.0,8.06191230499429,32,1
yoga,medium,11.544603995339406,80.29286279843652,583.5791470891097,0.0,10384.0,7.163549072938862,26,1
yoga,high,40.21999639928146,138.39956414163453,78.55032682141339,0.0,10625.0,3.2085640865989715,40,1
yoga,medium,92.36223533376437,102.59288969064923,143.0112551233733,0.0,3656.0,7.175436989903025,51,1
swimming,high,74.2921904940266,106.37439042345136,68.99677100525892,4.735286932045744,4608.0,5.204880029804281,44,1
yoga,high,44.29390237130814,141.97185833727303,57.95251688373082,0.0,11589.0,5.7316627461005245,23,0
weightlifting,high,99.4063570893311,133.9538270458287,108.23750403104913,0.0,5814.0,3.9988591202722485,49,0
running,high,79.0847780908484,125.22673509732806,128.80813661921624,17.666483507984935,5228.0,5.065512235118222,20,0
running,high,26.940374832110486,103.94527831859361,631.0162646237668,16.20970236466965,14183.0,7.369521552284001,24,0
weightlifting,low,,157.33902931849718,364.3963370881552,0.0,8164.0,8.614265660549243,22,0
swimming,low,61.694288888079875,92.02250084250784,623.2965688914077,11.372018657158229,8072.0,5.292900316909947,47,0
running,medium,33.71317299371847,145.65743113080308,126.71435244026674,15.643236109675605,9158.0,8.191560674207958,28,0
cycling,medium,53.81258170961335,96.61646782021904,232.22708237909424,12.67457512541183,618.0,3.416470417179249,29,1
swimming,medium,23.643105386410156,100.78338525123421,505.0314631002228,4.529132166045851,5985.0,7.904712872490466,23,1
weightlifting,medium,24.23355904586783,122.66273832807352,285.24122653530685,0.0,11829.0,4.724798827141145,18,1
swimming,low,25.5731580796841,116.5541833971578,374.2746683056086,4.802650765814054,9768.0,6.440344140011116,18,1
swimming,low,60.642096618699384,114.53877568441608,571.9006226479667,10.909333302497563,13350.0,3.2771977014537583,34,1
running,high,15.249160230462554,111.79255427895102,378.55018055047134,16.26986661868685,4657.0,8.490484963362892,20,0
running,medium,74.43683527029019,105.55504834564863,408.90944838650995,10.371505308623984,7133.0,6.59848497602516,53,1
swimming,high,66.25149236521723,133.13434235316328,408.53499940233735,3.5748376246936986,3520.0,5.47369745113797,23,0
swimming,low,73.17785560049963,130.37729643813975,101.61892237667547,3.550840736004446,,3.0852598080110605,50,0
running,medium,77.15865501990127,107.25388049967428,73.38531491036457,9.731881582500092,,6.757186140772971,30,1
swimming,medium,47.35388820076748,115.58993521842994,137.2771738639015,5.707122368686434,2982.0,4.323660131459372,20,1
running,low,78.35470766586138,113.24927827773561,550.039927946169,2.005112929275392,2458.0,6.167191192185025,40,0
cycling,low,48.37555298437685,110.5425993128832,233.7541786066649,9.972662598855086,6585.0,8.086139863540433,45,0
yoga,low,14.511579362535532,103.36263122003349,123.41392442245291,0.0,6165.0,3.364008830004734,29,0
swimming,high,27.396273801620364,102.34249206161486,546.1954557535664,2.468027315231729,11461.0,5.919559040937882,50,1
weightlifting,medium,21.695481200894328,147.69858469991738,550.9743041124037,0.0,11673.0,4.626993994667144,45,0
weightlifting,medium,44.755741961852614,119.47554413720115,82.06048744906624,0.0,8111.0,3.621727301936968,57,1
swimming,low,33.88598523832892,142.8462288284107,558.466617286781,1.4701661291410129,9849.0,4.554384409616015,40,0
yoga,low,98.08826526291524,147.98486817759385,472.6356156011902,0.0,7025.0,5.473859247268747,56,1
weightlifting,medium,59.255673139545785,139.9447522607812,464.29514159021124,0.0,,5.947989095669402,54,0
weightlifting,medium,11.190658850709012,113.54439492150834,88.4816619250243,0.0,,6.451427847226936,27,0
weightlifting,medium,90.14918112349532,122.08867645528798,365.38243621067,0.0,9464.0,5.521140870893833,58,0
yoga,high,28.84116958460604,135.05437790226426,644.2014700390004,0.0,14323.0,6.042076262654865,59,0
yoga,medium,27.371953539720195,,434.5709651383824,0.0,12248.0,7.924511952614779,31,0
weightlifting,medium,37.72795667014978,105.12011229870197,292.99223341486146,0.0,,6.792750540050846,44,0
swimming,high,10.641984895552056,132.783327989432,481.9064167132661,10.207432908295644,9600.0,8.034101571594991,53,0
cycling,high,95.77000934019443,151.9955067317228,457.8480810039959,9.829820138933691,1363.0,6.449991829748935,35,0
weightlifting,high,,82.94731435596408,404.0062517019271,0.0,9331.0,4.843357724716814,57,0
swimming,high,35.44286272928656,98.6108519969514,568.0147091535661,16.01209450769471,12739.0,8.618728272142466,30,0
